Hotel_name,Price,Rating,Type,Pagenum,Original_price,Discount
Chor Bizarre Restaurant,₹ 1000 for two approx.,5.0,Indian,96,₹ 1000 for two approx.,15% Off + 25% Off
Chor Bizarre Restaurant,₹ 1000 for two approx.,5.0,Indian,96,₹ 1000 for two approx.,15% Off + 25% Off
Imperfecto Mehfil,₹ 1700 for two approx.,4.2,"Multicuisine, European, Asian, Mughlai",97,₹ 1700 for two approx.,15% Off + 25% Off
Imperfecto Mehfil,₹ 1700 for two approx.,4.2,"Multicuisine, European, Asian, Mughlai",97,₹ 1700 for two approx.,15% Off + 25% Off
Drizzln Cafe,₹ 800 for two approx.,1.7,Multicuisine,97,₹ 800 for two approx.,15% Off + 25% Off
Drizzln Cafe,₹ 800 for two approx.,1.7,Multicuisine,97,₹ 800 for two approx.,15% Off + 25% Off
G Bar,₹ 2200 for two approx.,4.7,Cocktail Menu,97,₹ 2200 for two approx.,15% Off + 25% Off
G Bar,₹ 2200 for two approx.,4.7,Cocktail Menu,97,₹ 2200 for two approx.,15% Off + 25% Off
Bo Tai,₹ 3000 for two approx.,4.5,"Cocktail Menu, Fusion, Asian",97,₹ 3000 for two approx.,15% Off + 25% Off
Bo Tai,₹ 3000 for two approx.,4.5,"Cocktail Menu, Fusion, Asian",97,₹ 3000 for two approx.,15% Off + 25% Off
The Cheesy Story,₹ 450 for two approx.,4.9,"Cafe, Fast Food",97,₹ 450 for two approx.,15% Off + 25% Off
The Cheesy Story,₹ 450 for two approx.,4.9,"Cafe, Fast Food",97,₹ 450 for two approx.,15% Off + 25% Off
Chi Ni,₹ 4000 for two approx.,4.8,Chinese,97,₹ 4000 for two approx.,15% Off + 25% Off
Chi Ni,₹ 4000 for two approx.,4.8,Chinese,97,₹ 4000 for two approx.,15% Off + 25% Off
Bizi Bean,₹ 500 for two approx.,4.7,"Bakery, Cafe",97,₹ 500 for two approx.,15% Off + 25% Off
Bizi Bean,₹ 500 for two approx.,4.7,"Bakery, Cafe",97,₹ 500 for two approx.,15% Off + 25% Off
1 Oak Cafe & Bar,₹ 2100 for two approx.,4.3,Multicuisine,97,₹ 2100 for two approx.,15% Off + 25% Off
1 Oak Cafe & Bar,₹ 2100 for two approx.,4.3,Multicuisine,97,₹ 2100 for two approx.,15% Off + 25% Off
Rookies,₹ 1200 for two approx.,3.8,Multicuisine,97,₹ 1200 for two approx.,15% Off + 25% Off
Rookies,₹ 1200 for two approx.,3.8,Multicuisine,97,₹ 1200 for two approx.,15% Off + 25% Off
Rajwada Bhog,₹ 950 for two approx.,3.5,Gujarati,98,₹ 950 for two approx.,15% Off + 25% Off
Rajwada Bhog,₹ 950 for two approx.,3.5,Gujarati,98,₹ 950 for two approx.,15% Off + 25% Off
Birdie & Brekkie,₹ 800 for two approx.,5.0,"Indian, American",98,₹ 800 for two approx.,15% Off + 25% Off
Birdie & Brekkie,₹ 800 for two approx.,5.0,"Indian, American",98,₹ 800 for two approx.,15% Off + 25% Off
Kake Da Hotel,₹ 1000 for two approx.,4.3,"Chinese, North Indian",98,₹ 1000 for two approx.,15% Off + 25% Off
Kake Da Hotel,₹ 1000 for two approx.,4.3,"Chinese, North Indian",98,₹ 1000 for two approx.,15% Off + 25% Off
The Chocolate Room,₹ 1200 for two approx.,4.4,Cafe,98,₹ 1200 for two approx.,15% Off + 25% Off
The Chocolate Room,₹ 1200 for two approx.,4.4,Cafe,98,₹ 1200 for two approx.,15% Off + 25% Off
Dolma - Since 1984,₹ 1000 for two approx.,4.6,Multicuisine,98,₹ 1000 for two approx.,15% Off + 25% Off
Dolma - Since 1984,₹ 1000 for two approx.,4.6,Multicuisine,98,₹ 1000 for two approx.,15% Off + 25% Off
Sohan's Mantra,₹ 800 for two approx.,5.0,Multicuisine,98,₹ 800 for two approx.,15% Off + 25% Off
Sohan's Mantra,₹ 800 for two approx.,5.0,Multicuisine,98,₹ 800 for two approx.,15% Off + 25% Off
Atmos29 RestoBar & Club,₹ 1200 for two approx.,4.0,Multicuisine,98,₹ 1200 for two approx.,15% Off + 25% Off
Atmos29 RestoBar & Club,₹ 1200 for two approx.,4.0,Multicuisine,98,₹ 1200 for two approx.,15% Off + 25% Off
Organic Bistro,₹ 1400 for two approx.,4.0,Multicuisine,98,₹ 1400 for two approx.,15% Off + 25% Off
Organic Bistro,₹ 1400 for two approx.,4.0,Multicuisine,98,₹ 1400 for two approx.,15% Off + 25% Off
The Punjab Club,₹ 2000 for two approx.,4.0,Multicuisine,98,₹ 2000 for two approx.,15% Off + 25% Off
The Punjab Club,₹ 2000 for two approx.,4.0,Multicuisine,98,₹ 2000 for two approx.,15% Off + 25% Off
Shibuya At Meharchand,₹ 1500 for two approx.,4.0,Pan Asian,99,₹ 1500 for two approx.,15% Off + 25% Off
Shibuya At Meharchand,₹ 1500 for two approx.,4.0,Pan Asian,99,₹ 1500 for two approx.,15% Off + 25% Off
Cafe High Octane,₹ 1000 for two approx.,4.0,Street Food,99,₹ 1000 for two approx.,15% Off + 25% Off
Cafe High Octane,₹ 1000 for two approx.,4.0,Street Food,99,₹ 1000 for two approx.,15% Off + 25% Off
#3Bros Express,₹ 600 for two approx.,4.0,Pan Asian,99,₹ 600 for two approx.,15% Off + 25% Off
#3Bros Express,₹ 600 for two approx.,4.0,Pan Asian,99,₹ 600 for two approx.,15% Off + 25% Off
Zenba,₹ 1200 for two approx.,4.0,Multicuisine,99,₹ 1200 for two approx.,15% Off + 25% Off
Zenba,₹ 1200 for two approx.,4.0,Multicuisine,99,₹ 1200 for two approx.,15% Off + 25% Off
 Solasta Cafe,₹ 800 for two approx.,4.0,Multicuisine,99,₹ 800 for two approx.,15% Off + 25% Off
 Solasta Cafe,₹ 800 for two approx.,4.0,Multicuisine,99,₹ 800 for two approx.,15% Off + 25% Off
Moti Mahal DLF Phase 1,₹ 1200 for two approx.,5.0,Mughlai,99,₹ 1200 for two approx.,15% Off + 25% Off
Moti Mahal DLF Phase 1,₹ 1200 for two approx.,5.0,Mughlai,99,₹ 1200 for two approx.,15% Off + 25% Off
Terrace Grill ,₹ 1500 for two approx.,4.3,North Indian,99,₹ 1500 for two approx.,15% Off + 25% Off
Terrace Grill ,₹ 1500 for two approx.,4.3,North Indian,99,₹ 1500 for two approx.,15% Off + 25% Off
Greenr Cafe,₹ 1200 for two approx.,4.7,"Healthy Food, Vegan",99,₹ 1200 for two approx.,15% Off + 25% Off
Greenr Cafe,₹ 1200 for two approx.,4.7,"Healthy Food, Vegan",99,₹ 1200 for two approx.,15% Off + 25% Off
Mainland China,₹ 1600 for two approx.,4.1,Chinese,99,₹ 1600 for two approx.,15% Off + 25% Off
Mainland China,₹ 1600 for two approx.,4.1,Chinese,99,₹ 1600 for two approx.,15% Off + 25% Off
Town Hall,₹ 2000 for two approx.,4.1,Japanese,100,₹ 2000 for two approx.,15% Off + 25% Off
Town Hall,₹ 2000 for two approx.,4.1,Japanese,100,₹ 2000 for two approx.,15% Off + 25% Off
21 Shots Skybar & Brewery,₹ 1500 for two approx.,4.6,Multicuisine,100,₹ 1500 for two approx.,15% Off + 25% Off
21 Shots Skybar & Brewery,₹ 1500 for two approx.,4.6,Multicuisine,100,₹ 1500 for two approx.,15% Off + 25% Off
Dirty Rabbit,₹ 1800 for two approx.,4.0,Multicuisine,100,₹ 1800 for two approx.,15% Off + 25% Off
Dirty Rabbit,₹ 1800 for two approx.,4.0,Multicuisine,100,₹ 1800 for two approx.,15% Off + 25% Off
Ikk Panjab,₹ 2500 for two approx.,5.0,"North Indian, Punjabi",100,₹ 2500 for two approx.,15% Off + 25% Off
Ikk Panjab,₹ 2500 for two approx.,5.0,"North Indian, Punjabi",100,₹ 2500 for two approx.,15% Off + 25% Off
W XYZ,₹ 2500 for two approx.,3.6,"Finger Food, Cocktail Menu",100,₹ 2500 for two approx.,15% Off + 25% Off
W XYZ,₹ 2500 for two approx.,3.6,"Finger Food, Cocktail Menu",100,₹ 2500 for two approx.,15% Off + 25% Off
Gelato Italiano,₹ 150 for two approx.,4.0,"Fast Food, Ice Cream",100,₹ 150 for two approx.,15% Off + 25% Off
Gelato Italiano,₹ 150 for two approx.,4.0,"Fast Food, Ice Cream",100,₹ 150 for two approx.,15% Off + 25% Off
I Love Deserts,₹ 200 for two approx.,4.0,Desserts,100,₹ 200 for two approx.,15% Off + 25% Off
I Love Deserts,₹ 200 for two approx.,4.0,Desserts,100,₹ 200 for two approx.,15% Off + 25% Off
Miraco,₹ 1000 for two approx.,3.9,Multicuisine,100,₹ 1000 for two approx.,15% Off + 25% Off
Miraco,₹ 1000 for two approx.,3.9,Multicuisine,100,₹ 1000 for two approx.,15% Off + 25% Off
Soy & Curry,₹ 1000 for two approx.,4.3,Multicuisine,100,₹ 1000 for two approx.,15% Off + 25% Off
Soy & Curry,₹ 1000 for two approx.,4.3,Multicuisine,100,₹ 1000 for two approx.,15% Off + 25% Off
Nowhere Terrace Brewpub Cafe,₹ 2800 for two approx.,4.4,Multicuisine,101,₹ 2800 for two approx.,15% Off + 25% Off
Nowhere Terrace Brewpub Cafe,₹ 2800 for two approx.,4.4,Multicuisine,101,₹ 2800 for two approx.,15% Off + 25% Off
Malamen Kitchen and Bar,₹ 1200 for two approx.,4.5,Multicuisine,101,₹ 1200 for two approx.,15% Off + 25% Off
Malamen Kitchen and Bar,₹ 1200 for two approx.,4.5,Multicuisine,101,₹ 1200 for two approx.,15% Off + 25% Off
QLA,₹ 3500 for two approx.,4.6,European,101,₹ 3500 for two approx.,15% Off + 25% Off
QLA,₹ 3500 for two approx.,4.6,European,101,₹ 3500 for two approx.,15% Off + 25% Off
Noon Mirch,₹ 1500 for two approx.,4.0,Modern Indian,101,₹ 1500 for two approx.,15% Off + 25% Off
Noon Mirch,₹ 1500 for two approx.,4.0,Modern Indian,101,₹ 1500 for two approx.,15% Off + 25% Off
Aravali Pavillion,₹ 5000 for two approx.,4.0,Multicuisine,101,₹ 5000 for two approx.,15% Off + 25% Off
Aravali Pavillion,₹ 5000 for two approx.,4.0,Multicuisine,101,₹ 5000 for two approx.,15% Off + 25% Off
Karim's,₹ 800 for two approx.,3.9,Mughlai,101,₹ 800 for two approx.,15% Off + 25% Off
Karim's,₹ 800 for two approx.,3.9,Mughlai,101,₹ 800 for two approx.,15% Off + 25% Off
Shophouse By Kylin,₹ 1500 for two approx.,4.5,Pan Asian,101,₹ 1500 for two approx.,15% Off + 25% Off
Shophouse By Kylin,₹ 1500 for two approx.,4.5,Pan Asian,101,₹ 1500 for two approx.,15% Off + 25% Off
Raasta,₹ 1500 for two approx.,3.9,Cocktail Menu,101,₹ 1500 for two approx.,15% Off + 25% Off
Raasta,₹ 1500 for two approx.,3.9,Cocktail Menu,101,₹ 1500 for two approx.,15% Off + 25% Off
Kesar,₹ 1000 for two approx.,4.4,North Indian,101,₹ 1000 for two approx.,15% Off + 25% Off
Kesar,₹ 1000 for two approx.,4.4,North Indian,101,₹ 1000 for two approx.,15% Off + 25% Off
Pickwicks,₹ 3000 for two approx.,4.4,Multicuisine,102,₹ 3000 for two approx.,15% Off + 25% Off
Pickwicks,₹ 3000 for two approx.,4.4,Multicuisine,102,₹ 3000 for two approx.,15% Off + 25% Off
Tama Brewery And World Kitchen,₹ 1750 for two approx.,4.2,Multicuisine,102,₹ 1750 for two approx.,15% Off + 25% Off
Tama Brewery And World Kitchen,₹ 1750 for two approx.,4.2,Multicuisine,102,₹ 1750 for two approx.,15% Off + 25% Off
Lighthouz Brewery & Kitchen,₹ 1200 for two approx.,4.0,Multicuisine,102,₹ 1200 for two approx.,15% Off + 25% Off
Lighthouz Brewery & Kitchen,₹ 1200 for two approx.,4.0,Multicuisine,102,₹ 1200 for two approx.,15% Off + 25% Off
 The Spoon & Sip,₹ 1500 for two approx.,3.3,Multicuisine,102,₹ 1500 for two approx.,15% Off + 25% Off
 The Spoon & Sip,₹ 1500 for two approx.,3.3,Multicuisine,102,₹ 1500 for two approx.,15% Off + 25% Off
Tipsy Terrace,₹ 1500 for two approx.,4.0,Multicuisine,102,₹ 1500 for two approx.,15% Off + 25% Off
Tipsy Terrace,₹ 1500 for two approx.,4.0,Multicuisine,102,₹ 1500 for two approx.,15% Off + 25% Off
Porche Brewery Cocktail Bar & Kitchen ,₹ 1000 for two approx.,4.5,Multicuisine,102,₹ 1000 for two approx.,15% Off + 25% Off
Porche Brewery Cocktail Bar & Kitchen ,₹ 1000 for two approx.,4.5,Multicuisine,102,₹ 1000 for two approx.,15% Off + 25% Off
Smaaash Airia,₹ 1200 for two approx.,4.4,Multicuisine,102,₹ 1200 for two approx.,15% Off + 25% Off
Smaaash Airia,₹ 1200 for two approx.,4.4,Multicuisine,102,₹ 1200 for two approx.,15% Off + 25% Off
Spice Era,₹ 900 for two approx.,3.8,Multicuisine,102,₹ 900 for two approx.,15% Off + 25% Off
Spice Era,₹ 900 for two approx.,3.8,Multicuisine,102,₹ 900 for two approx.,15% Off + 25% Off
The Potbelly Rooftop Cafe,₹ 1500 for two approx.,4.8,Bihari,102,₹ 1500 for two approx.,15% Off + 25% Off
The Potbelly Rooftop Cafe,₹ 1500 for two approx.,4.8,Bihari,102,₹ 1500 for two approx.,15% Off + 25% Off
Ching Singh,₹ 1200 for two approx.,4.4,"Chinese, Indian, Multicuisine, Pan Asian",103,₹ 1200 for two approx.,15% Off + 25% Off
Ching Singh,₹ 1200 for two approx.,4.4,"Chinese, Indian, Multicuisine, Pan Asian",103,₹ 1200 for two approx.,15% Off + 25% Off
Bahce,₹ 1500 for two approx.,4.0,Multicuisine,103,₹ 1500 for two approx.,15% Off + 25% Off
Bahce,₹ 1500 for two approx.,4.0,Multicuisine,103,₹ 1500 for two approx.,15% Off + 25% Off
EEST ,₹ 3600 for two approx.,4.7,Pan Asian,103,₹ 3600 for two approx.,15% Off + 25% Off
EEST ,₹ 3600 for two approx.,4.7,Pan Asian,103,₹ 3600 for two approx.,15% Off + 25% Off
Barbeque Nation,₹ 1000 for two approx.,4.0,Multicuisine,103,₹ 1000 for two approx.,15% Off + 25% Off
Barbeque Nation,₹ 1000 for two approx.,4.0,Multicuisine,103,₹ 1000 for two approx.,15% Off + 25% Off
DORSIA BYOB,₹ 2500 for two approx.,5.0,Multicuisine,103,₹ 2500 for two approx.,15% Off + 25% Off
DORSIA BYOB,₹ 2500 for two approx.,5.0,Multicuisine,103,₹ 2500 for two approx.,15% Off + 25% Off
Arth - Food For Your Soul,₹ 1100 for two approx.,4.4,Healthy Food,103,₹ 1100 for two approx.,15% Off + 25% Off
Arth - Food For Your Soul,₹ 1100 for two approx.,4.4,Healthy Food,103,₹ 1100 for two approx.,15% Off + 25% Off
Tossin Pizza,₹ 1200 for two approx.,4.9,Pizza,103,₹ 1200 for two approx.,15% Off + 25% Off
Tossin Pizza,₹ 1200 for two approx.,4.9,Pizza,103,₹ 1200 for two approx.,15% Off + 25% Off
Dribble Cafe,₹ 800 for two approx.,5.0,Multicuisine,103,₹ 800 for two approx.,15% Off + 25% Off
Dribble Cafe,₹ 800 for two approx.,5.0,Multicuisine,103,₹ 800 for two approx.,15% Off + 25% Off
 Rainbow Leaf Restaurant,₹ 600 for two approx.,5.0,Multicuisine,103,₹ 600 for two approx.,15% Off + 25% Off
 Rainbow Leaf Restaurant,₹ 600 for two approx.,5.0,Multicuisine,103,₹ 600 for two approx.,15% Off + 25% Off
Bonne Foi 65,₹ 1200 for two approx.,4.5,Multicuisine,104,₹ 1200 for two approx.,15% Off + 25% Off
Bonne Foi 65,₹ 1200 for two approx.,4.5,Multicuisine,104,₹ 1200 for two approx.,15% Off + 25% Off
Café Bean and Basil,₹ 900 for two approx.,4.6,Continental,104,₹ 900 for two approx.,15% Off + 25% Off
Café Bean and Basil,₹ 900 for two approx.,4.6,Continental,104,₹ 900 for two approx.,15% Off + 25% Off
Canvas V Plant fwd Kitchen & Bar,₹ 2000 for two approx.,4.8,Vegan,104,₹ 2000 for two approx.,15% Off + 25% Off
Canvas V Plant fwd Kitchen & Bar,₹ 2000 for two approx.,4.8,Vegan,104,₹ 2000 for two approx.,15% Off + 25% Off
Shahi Mahal Restro Bar,₹ 1200 for two approx.,4.0,Multicuisine,104,₹ 1200 for two approx.,15% Off + 25% Off
Shahi Mahal Restro Bar,₹ 1200 for two approx.,4.0,Multicuisine,104,₹ 1200 for two approx.,15% Off + 25% Off
Cuoco The Cafe,₹ 600 for two approx.,3.0,Multicuisine,104,₹ 600 for two approx.,15% Off + 25% Off
Cuoco The Cafe,₹ 600 for two approx.,3.0,Multicuisine,104,₹ 600 for two approx.,15% Off + 25% Off
The Royal Afghan,₹ 5000 for two approx.,2.3,North West Frontier,104,₹ 5000 for two approx.,15% Off + 25% Off
The Royal Afghan,₹ 5000 for two approx.,2.3,North West Frontier,104,₹ 5000 for two approx.,15% Off + 25% Off
Echoes Cafe,₹ 1400 for two approx.,5.0,Multicuisine,104,₹ 1400 for two approx.,15% Off + 25% Off
Echoes Cafe,₹ 1400 for two approx.,5.0,Multicuisine,104,₹ 1400 for two approx.,15% Off + 25% Off
Rubato- Bistro & Lounge,₹ 1500 for two approx.,5.0,"North Indian, Italian, Continental, Mexican",104,₹ 1500 for two approx.,15% Off + 25% Off
Rubato- Bistro & Lounge,₹ 1500 for two approx.,5.0,"North Indian, Italian, Continental, Mexican",104,₹ 1500 for two approx.,15% Off + 25% Off
Chicken Inn,₹ 1800 for two approx.,4.3,North Indian,104,₹ 1800 for two approx.,15% Off + 25% Off
Chicken Inn,₹ 1800 for two approx.,4.3,North Indian,104,₹ 1800 for two approx.,15% Off + 25% Off
The Noble House,₹ 2200 for two approx.,4.0,Pan Asian,105,₹ 2200 for two approx.,15% Off + 25% Off
The Noble House,₹ 2200 for two approx.,4.0,Pan Asian,105,₹ 2200 for two approx.,15% Off + 25% Off
Silbuttah - The Indian Story by Berco's,₹ 1300 for two approx.,4.2,Multicuisine,105,₹ 1300 for two approx.,15% Off + 25% Off
Silbuttah - The Indian Story by Berco's,₹ 1300 for two approx.,4.2,Multicuisine,105,₹ 1300 for two approx.,15% Off + 25% Off
Nomai,₹ 1000 for two approx.,4.7,Multicuisine,105,₹ 1000 for two approx.,15% Off + 25% Off
Nomai,₹ 1000 for two approx.,4.7,Multicuisine,105,₹ 1000 for two approx.,15% Off + 25% Off
Tizoe,₹ 1300 for two approx.,2.5,Multicuisine,105,₹ 1300 for two approx.,15% Off + 25% Off
Tizoe,₹ 1300 for two approx.,2.5,Multicuisine,105,₹ 1300 for two approx.,15% Off + 25% Off
Sorbo,₹ 2000 for two approx.,3.6,"Mediterranean, Continental, Asian",105,₹ 2000 for two approx.,15% Off + 25% Off
Sorbo,₹ 2000 for two approx.,3.6,"Mediterranean, Continental, Asian",105,₹ 2000 for two approx.,15% Off + 25% Off
Café Ciro,₹ 1000 for two approx.,4.5,Multicuisine,105,₹ 1000 for two approx.,15% Off + 25% Off
Café Ciro,₹ 1000 for two approx.,4.5,Multicuisine,105,₹ 1000 for two approx.,15% Off + 25% Off
ChaoBella ,₹ 2500 for two approx.,4.6,"Chinese, Italian",105,₹ 2500 for two approx.,15% Off + 25% Off
ChaoBella ,₹ 2500 for two approx.,4.6,"Chinese, Italian",105,₹ 2500 for two approx.,15% Off + 25% Off
Runway1,₹ 1200 for two approx.,3.8,Multicuisine,105,₹ 1200 for two approx.,15% Off + 25% Off
Runway1,₹ 1200 for two approx.,3.8,Multicuisine,105,₹ 1200 for two approx.,15% Off + 25% Off
Kahani Indian Fine Dining Restaurant,₹ 900 for two approx.,4.1,Indian,105,₹ 900 for two approx.,15% Off + 25% Off
Kahani Indian Fine Dining Restaurant,₹ 900 for two approx.,4.1,Indian,105,₹ 900 for two approx.,15% Off + 25% Off
Kashmirana,₹ 1100 for two approx.,4.0,Kashmiri,106,₹ 1100 for two approx.,15% Off + 25% Off
Kashmirana,₹ 1100 for two approx.,4.0,Kashmiri,106,₹ 1100 for two approx.,15% Off + 25% Off
Ano Tai ,₹ 2500 for two approx.,4.9,Chinese,106,₹ 2500 for two approx.,15% Off + 25% Off
Ano Tai ,₹ 2500 for two approx.,4.9,Chinese,106,₹ 2500 for two approx.,15% Off + 25% Off
The Pint Room,₹ 1500 for two approx.,4.0,"Finger Food, Cocktail Menu",106,₹ 1500 for two approx.,15% Off + 25% Off
The Pint Room,₹ 1500 for two approx.,4.0,"Finger Food, Cocktail Menu",106,₹ 1500 for two approx.,15% Off + 25% Off
Haristo Pizzeria X Khadak Singh Da Dhaba,₹ 1200 for two approx.,4.5,Multicuisine,106,₹ 1200 for two approx.,15% Off + 25% Off
Haristo Pizzeria X Khadak Singh Da Dhaba,₹ 1200 for two approx.,4.5,Multicuisine,106,₹ 1200 for two approx.,15% Off + 25% Off
The Panache,₹ 1200 for two approx.,4.5,Multicuisine,106,₹ 1200 for two approx.,15% Off + 25% Off
The Panache,₹ 1200 for two approx.,4.5,Multicuisine,106,₹ 1200 for two approx.,15% Off + 25% Off
Chica,₹ 2600 for two approx.,4.2,Multicuisine,106,₹ 2600 for two approx.,15% Off + 25% Off
Chica,₹ 2600 for two approx.,4.2,Multicuisine,106,₹ 2600 for two approx.,15% Off + 25% Off
Castle's Barbeque	,₹ 2000 for two approx.,2.6,Multicuisine,106,₹ 2000 for two approx.,15% Off + 25% Off
Castle's Barbeque	,₹ 2000 for two approx.,2.6,Multicuisine,106,₹ 2000 for two approx.,15% Off + 25% Off
The Turkey Project,₹ 1200 for two approx.,4.6,"American, Italian",106,₹ 1200 for two approx.,15% Off + 25% Off
The Turkey Project,₹ 1200 for two approx.,4.6,"American, Italian",106,₹ 1200 for two approx.,15% Off + 25% Off
The Record Room,₹ 1400 for two approx.,2.9,"Cocktail Menu, Multicuisine",106,₹ 1400 for two approx.,15% Off + 25% Off
The Record Room,₹ 1400 for two approx.,2.9,"Cocktail Menu, Multicuisine",106,₹ 1400 for two approx.,15% Off + 25% Off
The China Kitchen,₹ 4500 for two approx.,4.5,Chinese,107,₹ 4500 for two approx.,15% Off + 25% Off
The China Kitchen,₹ 4500 for two approx.,4.5,Chinese,107,₹ 4500 for two approx.,15% Off + 25% Off
Railicious,₹ 1200 for two approx.,4.5,North Indian,107,₹ 1200 for two approx.,15% Off + 25% Off
Railicious,₹ 1200 for two approx.,4.5,North Indian,107,₹ 1200 for two approx.,15% Off + 25% Off
Nakshatra Sky Dining,₹ 2000 for two approx.,4.0,Multicuisine,107,₹ 2000 for two approx.,15% Off + 25% Off
Nakshatra Sky Dining,₹ 2000 for two approx.,4.0,Multicuisine,107,₹ 2000 for two approx.,15% Off + 25% Off
Curry Crown,₹ 1200 for two approx.,3.7,Multicuisine,107,₹ 1200 for two approx.,15% Off + 25% Off
Curry Crown,₹ 1200 for two approx.,3.7,Multicuisine,107,₹ 1200 for two approx.,15% Off + 25% Off
Bellagio,₹ 1500 for two approx.,3.9,"Modern Indian, Turkish",107,₹ 1500 for two approx.,15% Off + 25% Off
Bellagio,₹ 1500 for two approx.,3.9,"Modern Indian, Turkish",107,₹ 1500 for two approx.,15% Off + 25% Off
